location,bhk,total_sqft,bath,price
Khouribga,3,1895,3,977503
Khouribga,5,2978,4,1387544
Khouribga,5,2895,4,1383926
Khouribga,2,1224,1,708634
Khouribga,3,2036,2,930546
Khouribga,6,2830,4,1440583
Khouribga,3,1854,2,1083062
Khouribga,2,1238,2,870392
Khouribga,5,3366,3,1700001
Khounifra,3,1945,3,956930
Khounifra,4,1696,3,711851
Khounifra,5,2679,3,1135556
Khounifra,4,1833,2,1120585
Khounifra,6,3009,4,1693654
Khounifra,5,2593,3,1163454
Khounifra,5,2696,4,1164616
Khounifra,4,1916,2,1158694
Khounifra,5,2605,3,1357160
Khounifra,6,2626,3,1135846
Khounifra,5,2860,4,1218570
Khounifra,3,2180,2,985855
Khounifra,6,3351,4,1801147
Khounifra,4,1752,2,810447
Khounifra,5,3474,4,1687810
Khounifra,1,1214,1,758192
Khounifra,4,1842,3,1016370
Khounifra,5,2499,4,1394492
Khounifra,1,1153,2,762117
Khounifra,6,3492,4,1712683
Khounifra,1,1130,1,745597
Khounifra,3,2388,3,1013720
Khounifra,2,1272,2,848849
Khounifra,3,2385,3,1183303
Khounifra,5,2604,4,1106823
Khounifra,5,3022,3,1674112
Khounifra,2,1040,1,475749
Khounifra,2,793,1,617883
Khounifra,5,2923,3,1272819
Khounifra,2,1011,2,614332
Khounifra,5,3071,4,1541001
Khounifra,4,1384,2,879950
Khounifra,5,3043,3,1578445
Khounifra,3,2266,3,922705
Khounifra,6,2645,3,1337719
Khounifra,6,3305,4,1614781
Khounifra,5,3190,3,1485089
Khounifra,4,1605,2,876887
Khounifra,1,1040,1,599638
Khounifra,6,3447,3,1854179
Khounifra,4,2196,3,1057582
Khounifra,2,1136,1,875078
Khounifra,3,2064,3,934493
Khounifra,3,1737,2,690743
Khounifra,6,2602,4,1182768
Khounifra,4,1511,3,904950
Khounifra,6,3100,3,1450180
Khounifra,6,2749,3,1279516
Khounifra,3,1500,2,946766
Khounifra,1,1127,1,713574
Khounifra,6,2613,3,1282440
Khounifra,5,3009,3,1406279
Khounifra,6,2529,4,1422129
Khounifra,5,2918,3,1300094
Khounifra,5,2555,4,1208676
Bjaad,6,3442,3,1666706
Bjaad,4,1427,2,926610
Bjaad,6,3198,4,1856015
Bjaad,6,2967,4,1289391
Bjaad,6,3227,4,1877452
Bjaad,5,2669,4,1228166
Bjaad,4,1850,2,1035353
Bjaad,4,1577,3,787957
Bjaad,3,2344,3,1175570
Bjaad,5,2694,4,1165369
Settat,5,3477,4,1776021
Settat,1,762,2,659856
Settat,5,3484,3,1475916
Settat,2,1289,1,834050
Settat,4,2052,3,1123703
Settat,6,2686,4,1246528
Settat,3,2323,3,1076150
Settat,1,1012,1,525439
Settat,5,2663,3,1132152
Settat,1,1180,1,927507
Settat,4,1458,1,791351
Settat,3,2010,3,1000388
Settat,5,2725,4,1397952
Settat,2,947,2,409075
Settat,5,2858,4,1324398
Settat,6,2850,4,1314748
Settat,5,3012,4,1811688
Settat,4,1399,1,855947
Settat,5,2774,4,1310937
Settat,3,2112,2,1020871
Settat,6,2534,4,1234172
Settat,4,2144,2,1081096
Settat,5,2979,3,1158476
Settat,4,1627,2,945913
Settat,6,3219,3,1764975
Settat,6,3043,3,1479325
Settat,2,996,1,458226
Settat,6,2555,4,1294163
Settat,5,2766,3,1131510
Settat,3,1525,2,923900
Settat,6,2973,3,1185198
Settat,5,2959,4,1258999
Settat,3,1411,1,890993
Settat,4,2281,3,1131849
Settat,6,2619,4,1357019
Settat,5,2462,3,1126490
Settat,1,1230,1,736783
Settat,3,2016,2,1113362
Settat,5,2815,3,1125995
Settat,4,1873,3,976656
Settat,5,3020,3,1816067
Settat,6,3277,4,1494606
Settat,4,1736,2,770551
Settat,6,3318,3,1469945
Settat,1,1095,1,550479
Settat,1,833,2,409791
Settat,2,1181,2,935457
Settat,6,2802,4,1255716
Settat,2,1154,2,870383
Settat,1,1150,1,889497
Settat,5,3191,3,1579172
Settat,6,2421,3,1183752
Settat,6,2814,4,1442413
Settat,3,2023,3,1098928
Settat,6,3132,4,1674333
Settat,5,3026,4,1685256
Settat,6,2753,3,1116079
Settat,6,3083,4,1787691
Settat,1,941,2,480665
Settat,6,2913,3,1293305
Settat,2,838,1,464931
Settat,5,3309,4,1466950
Settat,4,1731,2,895225
Settat,5,3329,3,1807270
Settat,5,2504,3,1435428
Settat,2,783,2,638107
Settat,5,2700,4,1179830
Settat,2,1159,1,812896
Settat,6,3376,4,1769763
Settat,6,2604,3,1134581
Settat,3,1955,3,1116702
Settat,3,1578,3,822583
Settat,4,2159,2,962019
Settat,4,2125,2,970008
Settat,1,848,1,569789
Berrched,6,2468,4,1218269
Berrched,1,820,2,502439
Berrched,3,2306,3,930568
Berrched,6,3075,4,1899965
Berrched,1,1214,1,812574
Berrched,2,964,1,542623
Berrched,2,886,2,609115
Berrched,5,3051,4,1422768
Berrched,3,1680,3,871138
Berrched,6,3012,4,1449548
Berrched,4,2206,3,1125969
Berrched,3,2351,2,1050422
Berrched,3,1748,3,781025
Berrched,4,1876,3,944035
Berrched,5,3480,3,1433285
Berrched,6,2424,3,1387040
Berrched,4,1738,3,878572
Berrched,6,3366,3,1769145
Berrched,3,1857,3,996482
Berrched,6,2530,4,1388920
Berrched,6,2616,4,1101867
Berrched,4,1437,1,798956
Berrched,4,1807,3,1089862
Berrched,5,3451,3,1602093
Berrched,1,920,1,509216
Berrched,5,2960,4,1300514
Berrched,6,2838,3,1205172
Berrched,4,1928,2,1197185
Berrched,3,1721,2,912518
Berrched,5,3196,4,1593937
Berrched,4,2366,3,1113740
Berrched,1,1219,1,769315
Berrched,5,2932,3,1102048
Berrched,6,3452,4,1542173
Berrched,4,1790,3,901184
Berrched,2,1110,1,846217
Berrched,6,3192,4,1430737
Berrched,6,2808,4,1361924
Berrched,6,2501,3,1105947
Azilal,5,3201,4,1622855
Azilal,6,2438,4,1294419
Marrakech,3,1478,2,905635
Marrakech,5,3015,4,1558258
Marrakech,6,2928,4,1241774
Marrakech,1,1091,1,625384
Marrakech,4,2033,2,1147982
Marrakech,4,1866,2,1140796
Marrakech,5,2584,3,1205495
Marrakech,6,3050,3,1878820
Marrakech,6,2812,4,1367273
Marrakech,3,2241,2,1014019
Marrakech,4,2162,3,1016420
Marrakech,3,2397,3,933288
Marrakech,3,2067,3,925855
Marrakech,5,2850,3,1416154
Marrakech,3,1444,1,911318
Marrakech,6,2906,3,1317663
Marrakech,3,1390,1,897733
Marrakech,3,2184,2,1196237
Marrakech,3,1815,2,939786
Marrakech,3,1864,2,1057609
Marrakech,2,1137,1,900801
Marrakech,1,991,1,460534
Marrakech,3,1621,2,757790
Marrakech,4,1637,2,705621
Marrakech,6,2715,4,1226789
Marrakech,4,1682,3,885180
Marrakech,6,3137,3,1860609
Marrakech,6,3086,4,1727055
Marrakech,1,968,2,639139
Marrakech,5,3175,3,1730881
Marrakech,5,3245,3,1500021
Marrakech,5,2927,4,1313898
Marrakech,6,3356,4,1754948
Marrakech,1,946,2,688625
Marrakech,3,1873,2,965626
Marrakech,5,3038,4,1877502
Marrakech,4,2057,2,1178355
Marrakech,4,1569,3,928049
Marrakech,5,2503,3,1180599
Marrakech,5,2998,4,1113872
Marrakech,5,3259,4,1508546
Marrakech,6,3257,3,1620833
Marrakech,3,2115,2,1014716
Marrakech,2,991,2,440747
Marrakech,3,2152,3,1004045
Marrakech,4,1757,2,852524
Marrakech,6,3293,4,1801933
Marrakech,3,2088,2,1056380
Marrakech,6,2994,3,1266120
Marrakech,4,1531,3,858888
Marrakech,4,1884,3,1016219
Marrakech,4,1935,2,1052198
Marrakech,2,1052,1,513662
Marrakech,4,1666,3,731774
Marrakech,5,2639,3,1127139
Marrakech,3,1389,2,763542
Marrakech,3,2254,3,1066702
Marrakech,1,1089,2,536639
Marrakech,3,1864,2,1043591
Marrakech,6,2441,4,1184695
Marrakech,3,2247,2,1184952
Marrakech,3,1793,2,745124
Marrakech,4,1317,2,940545
Marrakech,3,1540,3,931652
Marrakech,3,1768,2,738223
Marrakech,3,1612,3,767293
Marrakech,3,1354,1,823926
Marrakech,3,2387,2,1153165
Marrakech,3,1936,2,1169342
Marrakech,3,2022,2,1022224
Marrakech,4,1687,2,720563
Marrakech,3,1323,1,769055
Marrakech,3,1743,3,810205
Marrakech,6,2897,4,1316449
Marrakech,4,1692,2,712745
Marrakech,1,1131,1,704628
Marrakech,3,2107,3,1016739
Marrakech,6,3323,4,1633034
Marrakech,1,1088,1,605218
Marrakech,3,1373,2,831232
Marrakech,1,1053,1,573429
Marrakech,1,998,2,422333
Marrakech,3,2328,3,1061489
Marrakech,5,2695,3,1435770
Marrakech,4,2240,2,977839
Marrakech,5,2702,4,1141848
Marrakech,2,794,2,600013
Marrakech,5,2759,3,1345193
Marrakech,1,874,1,425159
Marrakech,5,2643,3,1286841
Marrakech,6,2790,4,1161966
Marrakech,3,1478,1,867463
Marrakech,5,2593,4,1342626
Marrakech,1,767,1,530646
Marrakech,5,3239,3,1679795
Marrakech,5,2533,3,1147120
Marrakech,5,2422,4,1197152
Marrakech,2,1239,2,763534
Marrakech,4,2058,3,924732
Tanger,2,1254,1,718997
Tanger,2,1042,2,406707
Tanger,4,2057,3,952024
Tanger,6,2817,4,1224617
Tanger,1,969,2,618085
Tanger,3,1637,3,753945
Tanger,5,2809,3,1411045
Tanger,4,1805,3,1095175
Tanger,6,2458,3,1238457
Tanger,4,1308,1,743089
Tanger,5,2426,4,1160942
Tanger,6,2990,4,1387687
Tanger,4,2310,2,1060708
Tanger,5,2562,3,1203334
Tanger,2,803,1,553237
Tanger,1,822,2,535271
Tanger,6,3039,3,1483610
Tanger,2,1084,1,463685
Tanger,3,1333,2,841318
Tanger,3,2072,3,1189779
Tanger,6,2418,4,1194629
Tanger,3,1789,3,717774
Tanger,3,1839,3,1126669
Tanger,3,1840,2,1051633
Tanger,6,2578,3,1415718
Tanger,6,3391,4,1719853
Tanger,6,2994,3,1307588
Tanger,5,2482,4,1322183
Tanger,6,3487,3,1653393
Tanger,2,976,2,507933
Tanger,2,1293,1,796474
Tanger,5,3353,4,1619243
Tanger,5,3266,3,1700641
Tanger,1,1038,2,600782
Tanger,5,3229,3,1670074
Tanger,5,2934,3,1414475
Tanger,2,1021,2,459092
Tanger,1,1210,2,683011
Tanger,3,1827,2,1039252
Tanger,6,2998,4,1179676
Tanger,6,2653,3,1371739
Tanger,4,2319,3,1031124
Tanger,3,2237,3,1051550
Tanger,5,2553,3,1381799
Tanger,3,2146,2,1100906
Tanger,6,3058,3,1427848
Tanger,1,824,2,605103
Tanger,3,2217,3,1085541
Tanger,5,3260,3,1875357
Tanger,4,2127,3,954675
Tanger,3,2195,3,975756
Tanger,1,760,2,487332
Tanger,4,2396,2,1038847
Tanger,3,2068,3,1187232
Tanger,6,2873,4,1282294
Tanger,3,2030,2,996125
Tanger,4,1858,3,995071
Tanger,6,2978,4,1133377
Tanger,3,2054,2,1144640
Tanger,3,1687,3,687643
Tanger,5,2438,4,1305932
Tanger,4,2184,3,1022252
Tanger,3,1919,3,1133435
Tanger,2,1010,1,438458
Tanger,4,2383,2,1199325
Tanger,6,2992,4,1387155
Tanger,1,1245,2,828256
Tanger,4,2128,2,1069200
Tanger,4,2267,3,1054602
Tanger,5,3186,3,1531110
Tanger,3,1419,2,787455
Tanger,5,3251,4,1447851
Tanger,6,3007,3,1768870
Tanger,6,2737,3,1388073
Tanger,1,849,1,694432
Tanger,4,2305,3,1149696
Tanger,1,873,1,554776
Tanger,5,3084,3,1773867
Tanger,2,824,1,640605
Tanger,6,3079,4,1628902
Tanger,1,1019,2,693355
Tanger,5,3332,4,1519782
Tanger,6,3330,3,1892907
Tanger,4,1895,3,967657
Tanger,3,2140,3,1172248
Tanger,5,2788,4,1132182
Tanger,1,801,1,691369
Tanger,1,962,2,676404
Tanger,4,1999,3,1045252
Tanger,3,2352,2,1052183
Tanger,6,2485,3,1232003
Tanger,4,2156,3,1014096
Tanger,4,1836,2,1005717
Tanger,3,1465,1,726166
Tanger,3,1873,3,1167257
Tanger,6,2907,3,1234174
Tanger,1,907,1,685870
Tanger,3,1338,1,687952
Tanger,6,2701,3,1173808
Tanger,3,2147,3,925734
Kentitra,4,2011,2,1158149
Kentitra,2,1146,2,918997
Kentitra,4,2087,3,948362
Kentitra,3,1899,2,1091948
Kentitra,5,2693,4,1370911
Kentitra,4,1657,3,934039
Kentitra,4,1586,2,816968
Kentitra,4,1603,3,748175
Kentitra,4,2118,3,1193099
Kentitra,3,1380,1,865612
Kentitra,6,2407,4,1295491
Kentitra,5,2615,3,1358649
Kentitra,4,1885,3,1175495
Kentitra,6,3077,3,1498026
Kentitra,3,2061,2,1050438
Kentitra,3,1723,2,681689
Kentitra,5,2838,4,1141280
Kentitra,6,2866,3,1191141
Kentitra,2,813,1,545444
Kentitra,4,1370,2,713264
Kentitra,4,1643,3,807756
Kentitra,3,1491,2,711168
Kentitra,5,3405,3,1686220
Kentitra,3,1316,2,911424
Kentitra,1,1187,2,794474
Kentitra,4,2312,2,1150176
Kentitra,2,1185,2,719639
Kentitra,2,1267,1,891382
Kentitra,5,3331,3,1648290
Kentitra,2,792,1,445334
Kentitra,5,3093,3,1496730
Kentitra,2,1163,1,872085
Kentitra,6,3493,3,1452698
Kentitra,6,2573,3,1225143
Kentitra,5,3148,3,1596653
Kentitra,5,3340,3,1828607
Kentitra,3,1777,3,758805
Kentitra,4,1850,2,1079504
Kentitra,5,2488,3,1141273
Kentitra,4,2105,2,1078281
Kentitra,6,2793,4,1298142
Kentitra,5,3023,3,1602585
Kentitra,5,2886,4,1214256
Kentitra,1,865,2,448656
Kentitra,4,1650,3,799021
Kentitra,2,778,1,507023
Kentitra,3,1680,3,848033
Kentitra,3,2392,2,1021302
Kentitra,3,1638,2,717162
Kentitra,3,2332,2,1009598
Kentitra,4,1890,3,1108161
Kentitra,2,1190,1,853741
Kentitra,2,871,1,426930
Kentitra,1,1077,1,559680
Kentitra,3,2068,3,991648
Kentitra,5,3279,4,1477043
Kentitra,4,2280,2,1152655
Kentitra,6,3189,4,1646852
Kentitra,6,3340,4,1629624
Kentitra,2,992,2,511513
Kentitra,6,3183,3,1703606
Kentitra,4,1721,3,892559
Kentitra,5,2838,4,1354630
Kentitra,1,984,1,443297
Kentitra,3,2056,2,1042669
Kentitra,4,1754,2,845880
Kentitra,5,3086,3,1742123
Kentitra,5,3355,3,1733464
Kentitra,4,2093,2,1073171
Kentitra,4,2000,3,944916
Kentitra,4,2263,2,1121996
Kentitra,4,2041,2,950504
Kentitra,4,1918,3,1003085
Kentitra,3,1523,2,758394
Kentitra,5,3366,3,1816939
Kentitra,1,1167,2,778710
Kentitra,6,3374,4,1795283
Kentitra,3,2087,2,1050232
Kentitra,5,2824,4,1164355
Kentitra,5,3182,4,1422221
Kentitra,1,1062,1,699037
Kentitra,1,935,2,530958
Kentitra,5,2432,3,1196776
Kentitra,1,880,1,576508
Kentitra,6,3189,4,1714419
Kentitra,4,2359,3,937316
Kentitra,2,1190,1,738519
Kentitra,5,2866,3,1270518
Kentitra,4,2194,2,1178037
Kentitra,5,2508,3,1232694
Kentitra,6,3150,4,1763923
Kentitra,2,1287,2,770820
Kentitra,6,3195,4,1831803
Kentitra,6,2491,4,1233180
Kentitra,4,1876,3,1174306
Kentitra,5,2700,3,1114371
Kentitra,2,1017,1,630213
Kentitra,4,1974,3,1005319
Kentitra,5,3295,3,1684928
Kentitra,3,1831,3,1109595
Ifran,6,2757,4,1300409
Ifran,4,1656,3,868276
Ifran,1,851,2,557264
Ifran,2,772,2,431880
Ifran,3,1469,2,907191
Ifran,5,2421,4,1193796
Ifran,1,848,2,464627
Ifran,1,1109,2,834073
Ifran,4,2335,2,1155681
Ifran,5,3426,3,1613234
Ifran,4,1596,2,801683
Ifran,4,1406,1,768352
Ifran,3,1531,2,926144
Ifran,1,772,1,485533
Ifran,6,3036,3,1640664
Ifran,3,2128,2,1193333
Ifran,2,1283,1,831452
Ifran,4,1909,3,992996
Ifran,4,2031,3,1085178
Ifran,4,2172,2,1148035
Ifran,5,3209,3,1452027
Ifran,2,859,2,672907
Ifran,3,2289,2,1027192
Ifran,4,1871,2,929972
Ifran,6,2681,3,1203010
Ifran,2,916,1,406213
Ifran,3,1993,3,1111756
Ifran,4,2204,3,1139440
Ifran,2,1029,1,508430
Ifran,3,1461,1,853121
Ifran,4,1785,2,921861
Ifran,3,2243,2,1002060
Ifran,6,3039,4,1769699
Ifran,6,2875,3,1116322
Ifran,3,2219,3,1141677
Ifran,2,1015,2,442304
Ifran,5,3287,4,1654387
Ifran,3,2391,2,1055009
Ifran,2,1037,1,492676
Ifran,5,2972,4,1166127
Ifran,1,953,1,626351
Ifran,6,2476,3,1253124
Ifran,3,1852,2,955491
Ifran,6,3043,4,1501281
Ifran,6,3195,4,1766380
Ifran,6,2583,4,1366734
Ifran,6,3140,4,1613879
Ifran,1,1097,2,554165
Ifran,5,3074,3,1792045
Ifran,4,2045,2,1052391
Safi,5,3432,3,1643530
Safi,3,1814,2,1087794
Safi,2,828,1,402896
Safi,3,1362,1,724585
Safi,1,1205,2,892105
Safi,5,3286,4,1722507
Safi,5,2719,4,1185988
Safi,4,2013,3,1197398
Safi,3,1547,2,889683
Safi,3,1638,2,783176
Safi,3,1567,3,685999
Safi,4,1784,3,839870
Safi,5,3272,4,1548568
Safi,5,2445,4,1270073
Safi,2,1057,1,631733
Safi,6,2440,3,1241873
Safi,3,2021,3,1080391
Safi,5,2787,3,1284412
Safi,5,3430,3,1666465
Safi,4,1996,2,1144168
Safi,5,2468,4,1182119
Safi,2,1119,1,729787
Safi,1,1151,1,779676
Safi,3,1475,1,849185
Safi,2,1205,2,722124
Safi,4,2126,3,928632
Safi,4,2185,3,1026465
Safi,4,2316,3,1088770
Safi,2,1253,1,921794
Safi,6,2824,3,1151401
Safi,3,1531,2,853960
Safi,5,3372,3,1487006
Safi,3,1685,2,834322
Safi,4,1996,2,1159076
Safi,4,2334,2,1047978
Safi,4,2356,3,1020628
Safi,6,2438,3,1391136
Safi,5,3410,3,1775214
Safi,6,2876,4,1295126
Safi,6,2808,4,1291279
Safi,5,3377,3,1788174
Safi,4,1608,3,887494
Safi,1,935,1,680848
Safi,4,1391,2,712184
Safi,6,3325,4,1642982
Safi,1,1034,1,566453
Safi,4,2316,2,1047881
Safi,6,2907,4,1339061
Safi,5,2684,3,1216556
Safi,4,2265,3,946441
Berrched,5,2471,4,1289083
Berrched,1,797,2,664810
Berrched,5,2998,3,1129514
Berrched,5,2654,3,1306909
Berrched,4,1378,1,753825
Berrched,6,2749,3,1142206
Berrched,3,2167,3,1066436
Berrched,6,3316,4,1510619
Berrched,5,3499,3,1515415
Berrched,4,2051,3,1135203
Berrched,4,1683,3,892560
Berrched,3,2071,2,977302
Berrched,3,1803,2,963965
Berrched,2,1102,1,740707
Berrched,5,2793,3,1231341
Berrched,6,3391,4,1666810
Berrched,6,2560,4,1147255
Berrched,6,2413,3,1243884
Berrched,5,3184,3,1876312
Berrched,3,1439,1,828134
Berrched,6,2679,3,1446511
Berrched,3,1339,1,868544
Berrched,6,3327,3,1632229
Berrched,5,3481,4,1620056
Berrched,5,3175,3,1659579
Berrched,6,3362,4,1566736
Berrched,3,1802,2,1170095
Berrched,4,1464,1,697389
Berrched,2,1069,1,580056
Berrched,4,2156,2,926608
Berrched,1,1061,2,617911
Berrched,5,3307,4,1551867
Berrched,1,901,1,464243
Berrched,1,1216,1,863966
Berrched,4,1986,3,1072287
Berrched,4,1521,3,699900
Berrched,5,3196,3,1502667
Berrched,3,2185,3,1069714
Berrched,2,1287,1,791889
Berrched,2,1003,1,670482
Berrched,1,1257,2,807685
Berrched,2,853,2,656366
Berrched,3,2086,3,1020613
Berrched,2,894,2,461687
Berrched,3,1937,3,1082844
Berrched,5,3434,3,1438725
Berrched,6,2635,4,1299992
Berrched,1,821,1,408387
Berrched,1,866,1,453572
Berrched,6,3382,3,1839778
Berrched,4,1581,2,812579
Berrched,3,2244,3,956765
Berrched,3,1595,2,766634
Berrched,5,3238,3,1491845
Berrched,6,2878,3,1336738
Berrched,5,3012,4,1872189
Berrched,3,2186,2,1133604
Berrched,5,2597,3,1423175
Berrched,1,804,2,477682
Casablanca,2,982,2,446930
Casablanca,2,753,1,519772
Casablanca,4,1434,1,811323
Casablanca,4,1412,1,864090
Casablanca,5,2474,4,1421770
Casablanca,5,3136,3,1764220
Casablanca,6,3482,3,1549789
Casablanca,6,2482,4,1164715
Casablanca,4,1834,2,1001859
Casablanca,6,3327,4,1778390
Casablanca,4,1822,3,933501
Casablanca,5,2566,4,1117327
Casablanca,3,2327,3,955707
Casablanca,6,2437,4,1134351
Casablanca,1,1067,1,668966
Casablanca,5,3218,4,1411268
Casablanca,6,3500,4,1563639
Casablanca,4,2312,3,1173357
Casablanca,5,3498,3,1647583
Casablanca,1,825,2,678308
Casablanca,4,1340,2,725425
Casablanca,5,2996,4,1204819
Casablanca,6,3216,4,1433895
Casablanca,5,3231,3,1648397
Casablanca,4,1748,3,725395
Casablanca,1,857,2,493734
Casablanca,2,1149,1,711471
Casablanca,2,1153,1,865989
Casablanca,4,1742,3,687229
Casablanca,1,1179,2,839087
Casablanca,6,3285,4,1704145
Casablanca,1,758,1,698417
Casablanca,6,2519,4,1190640
Casablanca,5,2432,4,1377374
Casablanca,6,3399,3,1488043
Casablanca,6,2566,3,1355761
Casablanca,3,1464,2,703282
Casablanca,3,1970,2,976351
Casablanca,5,3079,4,1865055
Casablanca,4,1696,2,750282
Casablanca,5,2674,3,1398814
Casablanca,3,1990,2,961459
Casablanca,5,2716,3,1260729
Casablanca,4,1983,3,1161201
Casablanca,6,3331,4,1498595
Casablanca,5,2873,4,1282510
Casablanca,5,3440,4,1444308
Casablanca,6,3197,3,1694085
Casablanca,4,2226,3,941819
Casablanca,5,3357,4,1688619
Casablanca,1,1150,1,916209
Casablanca,3,1982,3,965982
Casablanca,6,2644,4,1366309
Casablanca,5,3406,4,1470066
Casablanca,6,2684,3,1139179
Casablanca,3,1492,1,700613
Casablanca,5,2753,3,1224184
Casablanca,4,2151,3,1132962
Casablanca,4,1989,2,1178844
Casablanca,6,2401,,1340501
Casablanca,6,2621,3,1297451
Casablanca,6,2554,3,1176586
Casablanca,5,3097,4,1716092
Casablanca,3,1707,3,714708
Casablanca,5,2480,3,1296327
Casablanca,3,1459,1,906639
Casablanca,5,2948,4,1226816
Casablanca,2,767,1,585069
Casablanca,4,1831,3,1183237
Casablanca,6,2486,4,1448955
Casablanca,4,1472,1,836481
Casablanca,3,2119,2,1041347
Casablanca,2,902,1,653945
Casablanca,6,3362,4,1631679
Casablanca,3,1381,1,900543
Casablanca,5,2737,4,1273115
Casablanca,2,1071,2,596927
Casablanca,6,3069,4,1451437
Casablanca,1,860,2,541477
Casablanca,6,3056,3,1739224
Casablanca,4,1975,2,1172433
Casablanca,6,3185,3,1783332
Casablanca,4,1482,2,832057
Casablanca,3,1654,2,682444
Casablanca,1,1065,2,605221
Casablanca,3,1551,2,770926
Casablanca,5,2971,3,1318330
Casablanca,3,1766,3,854302
Casablanca,6,2429,3,1122900
Casablanca,2,1155,1,734656
Casablanca,6,3248,3,1742670
Casablanca,5,2936,4,1347643
Casablanca,5,3259,4,1513701
Casablanca,1,1226,2,743473
Casablanca,6,3418,3,1599768
Casablanca,6,3030,3,1675895
Casablanca,4,2125,3,1198956
Casablanca,4,2373,2,967945
Casablanca,1,1202,2,765880
Casablanca,3,1895,2,1050853
Casablanca,4,1671,2,793961
Casablanca,2,897,1,691559
Casablanca,1,927,1,684778
Casablanca,1,764,1,490112
Casablanca,4,2069,3,1062572
Casablanca,1,1185,2,740355
Casablanca,6,3045,3,1861837
Casablanca,4,1750,2,942400
Casablanca,3,2084,2,1057053
Casablanca,4,2304,2,1159258
Casablanca,4,1665,2,731704
Casablanca,6,2598,3,1199794
Casablanca,2,802,1,460571
Casablanca,1,1000,2,487893
Casablanca,2,938,1,479179
Tetouan,5,3184,3,1502358
Tetouan,4,1946,3,1143689
Tetouan,5,2793,3,1151974
Tetouan,3,2116,3,939172
Tetouan,4,1543,2,923675
Tetouan,6,2952,4,1311650
Tetouan,5,3258,3,1625683
Tetouan,6,3275,3,1414061
Tetouan,6,3156,4,1825059
Tetouan,6,2592,3,1161016
Tetouan,4,2188,3,1037655
Tetouan,4,1973,2,991429
Tetouan,6,3480,4,1536402
Tetouan,2,1080,2,533755
Tetouan,1,951,2,569206
Tetouan,6,2519,3,1257731
Tetouan,4,2152,3,991857
Tetouan,6,2560,3,1182573
Tetouan,4,2136,3,990847
Tetouan,6,2713,4,1443026
Tetouan,6,2584,4,1229222
Tetouan,6,3322,4,1857049
Tetouan,4,1418,2,714084
Tetouan,3,1675,2,883229
Tetouan,3,2240,2,1107513
Tetouan,6,3138,4,1446852
Tetouan,5,2580,4,1426924
Tetouan,5,2958,3,1153120
Tetouan,3,1471,2,821869
Tetouan,2,1280,2,918056
Tetouan,5,3320,4,1788157
Tetouan,3,1536,2,760907
Tetouan,3,2314,3,933577
Tetouan,4,1567,2,803538
Tetouan,5,2412,4,1319596
Tetouan,6,2911,3,1131028
Tetouan,6,3327,3,1438723
Tetouan,3,1594,2,917693
Tetouan,5,3009,4,1476128
Tetouan,6,2481,4,1356302
Tetouan,5,2760,4,1371450
Tetouan,2,981,1,534961
Tetouan,6,2508,3,1432583
Tetouan,2,1151,2,904146
Tetouan,3,2076,2,966921
Tetouan,1,1209,1,891470
Oujda,5,2966,3,1292718
Oujda,5,3468,3,1860050
Oujda,3,1585,2,850811
Oujda,2,849,2,492068
Oujda,3,2166,2,1035551
Oujda,5,2573,4,1209521
Oujda,5,3265,3,1642668
Oujda,3,2384,3,1115310
Oujda,4,1670,3,896971
Oujda,4,1838,2,1051247
Oujda,3,1322,2,940449
Oujda,5,3178,3,1624055
Oujda,4,1347,2,848662
Oujda,6,3041,4,1719886
Oujda,4,2160,3,1011508
Oujda,1,769,2,602452
Oujda,4,1982,3,935059
Oujda,4,2219,3,981664
Oujda,5,2447,4,1419555
Oujda,2,781,2,657520
Oujda,4,1377,2,793282
Oujda,6,2774,4,1253576
Oujda,3,1713,3,832408
Oujda,1,971,1,514251
Oujda,3,1458,1,877584
Oujda,5,2985,4,1295018
Oujda,5,3375,4,1877630
Oujda,4,1576,3,928271
Oujda,6,2648,3,1325296
Oujda,5,2663,3,1311345
Oujda,6,3361,4,1797887
Oujda,1,1116,2,771436
Oujda,5,3062,4,1660534
Oujda,6,3064,4,1831915
Oujda,1,1221,1,806662
Oujda,6,2841,4,1381481
Oujda,1,1285,1,833351
Oujda,5,2866,4,1311676
Oujda,3,2397,3,1109975
Oujda,3,2271,3,1173795
Oujda,4,2318,2,1113705
Oujda,5,2427,4,1384194
Oujda,5,2502,4,1333002
Oujda,5,3407,3,1803250
Oujda,2,1270,1,902056
Oujda,4,2235,3,1036068
Oujda,1,935,2,678630
Oujda,2,1242,2,852725
Oujda,3,1913,2,1101851
Oujda,3,1532,2,795968
Oujda,4,1481,2,774817
Oujda,3,1421,2,870081
Oujda,1,771,2,609210
Oujda,5,2511,4,1401252
Oujda,5,3106,3,1744057
Oujda,6,2972,4,1317174
Oujda,6,3122,4,1742298
Oujda,3,1643,2,764090
Oujda,4,2008,3,935312
Oujda,1,1024,1,635035
Oujda,1,1155,1,839167
Mohammadia,6,2942,3,1125269
Mohammadia,5,3301,4,1607115
Mohammadia,1,1014,1,482030
Mohammadia,4,2118,3,1063603
Mohammadia,1,1206,2,781003
Mohammadia,6,2755,3,1165064
Mohammadia,4,1462,1,838224
Mohammadia,6,2740,3,1380904
Mohammadia,3,1973,3,1006997
Mohammadia,4,2269,2,1028075
Mohammadia,2,1127,2,715060
